Orthogroup	Amel_filteredTranscripts	Apisu_filteredTranscripts	Brsri_filteredTranscripts	Csecu_filteredTranscripts	Dmela_filteredTranscripts	Samer_filteredTranscripts	Scanc_filteredTranscripts	Sgreg_filteredTranscripts	Sinvi_filteredTranscripts	Snite_filteredTranscripts	Spice_filteredTranscripts	Sscub_filteredTranscripts	Total
OG0019545	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019546	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019547	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019548	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019549	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019550	0	1	1	0	0	0	0	0	0	0	0	0	2
OG0019551	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019552	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019553	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019554	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019555	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019556	0	1	0	0	0	0	0	1	0	0	0	0	2
OG0019557	0	1	1	0	0	0	0	0	0	0	0	0	2
OG0019558	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019559	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019560	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019561	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019562	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019563	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019564	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019565	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019566	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019567	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019568	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019569	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019570	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019571	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019572	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019573	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019574	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019575	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019576	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019577	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019578	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019579	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019580	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019581	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019582	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019583	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019584	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019585	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019586	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019587	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019588	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019589	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019590	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019591	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019592	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019593	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019594	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019595	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019596	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019597	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019598	0	1	0	1	0	0	0	0	0	0	0	0	2
OG0019599	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019600	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019601	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019602	0	1	0	0	1	0	0	0	0	0	0	0	2
OG0019603	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019604	0	1	0	0	0	0	0	1	0	0	0	0	2
OG0019605	0	1	0	1	0	0	0	0	0	0	0	0	2
OG0019606	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019607	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019608	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019609	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019610	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019611	0	1	0	0	0	0	0	0	0	0	1	0	2
OG0019612	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019613	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019614	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019615	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019616	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019617	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019618	0	1	1	0	0	0	0	0	0	0	0	0	2
OG0019619	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019620	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019621	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019622	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019623	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019624	0	1	0	0	0	1	0	0	0	0	0	0	2
OG0019625	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019626	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019627	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019628	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019629	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019630	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019631	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019632	0	1	1	0	0	0	0	0	0	0	0	0	2
OG0019633	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019634	0	1	0	1	0	0	0	0	0	0	0	0	2
OG0019635	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019636	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019637	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019638	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019639	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019640	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019641	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019642	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019643	0	1	0	0	1	0	0	0	0	0	0	0	2
OG0019644	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019645	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019646	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019647	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019648	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019649	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019650	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019651	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019652	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019653	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019654	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019655	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019656	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019657	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019658	0	1	0	0	0	0	0	1	0	0	0	0	2
OG0019659	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019660	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019661	0	1	0	1	0	0	0	0	0	0	0	0	2
OG0019662	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019663	0	1	0	0	0	1	0	0	0	0	0	0	2
OG0019664	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019665	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019666	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019667	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019668	0	1	0	0	0	0	0	0	0	0	0	1	2
OG0019669	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019670	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019671	0	1	0	0	0	0	0	0	1	0	0	0	2
OG0019672	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019673	0	1	1	0	0	0	0	0	0	0	0	0	2
OG0019674	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019675	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019676	0	1	0	1	0	0	0	0	0	0	0	0	2
OG0019677	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019678	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019679	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019680	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019681	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019682	0	1	0	0	0	1	0	0	0	0	0	0	2
OG0019683	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019684	0	1	1	0	0	0	0	0	0	0	0	0	2
OG0019685	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019686	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019687	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019688	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019689	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019690	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019691	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019692	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019693	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019694	0	1	1	0	0	0	0	0	0	0	0	0	2
OG0019695	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019696	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019697	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019698	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019699	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019700	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019701	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019702	0	1	0	1	0	0	0	0	0	0	0	0	2
OG0019703	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019704	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019705	0	1	1	0	0	0	0	0	0	0	0	0	2
OG0019706	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019707	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019708	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019709	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019710	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019711	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019712	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019713	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019714	0	1	0	0	0	0	0	0	1	0	0	0	2
OG0019715	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019716	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019717	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019718	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019719	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019720	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019721	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019722	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019723	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019724	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019725	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019726	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019727	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019728	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019729	0	1	0	1	0	0	0	0	0	0	0	0	2
OG0019730	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019731	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019732	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019733	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019734	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019735	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019736	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019737	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019738	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019739	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019740	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019741	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019742	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019743	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019744	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019745	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019746	0	1	0	1	0	0	0	0	0	0	0	0	2
OG0019747	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019748	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019749	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019750	0	1	0	0	0	0	1	0	0	0	0	0	2
OG0019751	0	1	0	1	0	0	0	0	0	0	0	0	2
OG0019752	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019753	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019754	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019755	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019756	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019757	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019758	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019759	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019760	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019761	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019762	0	1	0	0	0	0	0	0	0	1	0	0	2
OG0019763	0	1	0	0	0	1	0	0	0	0	0	0	2
OG0019764	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019765	0	1	0	0	0	0	0	0	0	1	0	0	2
OG0019766	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019767	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019768	0	1	0	0	0	0	0	0	1	0	0	0	2
OG0019769	0	1	0	1	0	0	0	0	0	0	0	0	2
OG0019770	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019771	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019772	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019773	0	1	0	0	0	0	0	0	0	1	0	0	2
OG0019774	0	1	1	0	0	0	0	0	0	0	0	0	2
OG0019775	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019776	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019777	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019778	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019779	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019780	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019781	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019782	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019783	0	1	0	0	1	0	0	0	0	0	0	0	2
OG0019784	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019785	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019786	0	1	1	0	0	0	0	0	0	0	0	0	2
OG0019787	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019788	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019789	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019790	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019791	0	1	0	0	0	0	0	0	0	1	0	0	2
OG0019792	0	1	0	0	0	0	0	0	0	0	1	0	2
OG0019793	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019794	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019795	0	1	0	0	0	0	0	0	0	1	0	0	2
OG0019796	0	1	0	0	0	0	0	0	1	0	0	0	2
OG0019797	0	1	0	1	0	0	0	0	0	0	0	0	2
OG0019798	0	1	0	0	0	0	0	0	1	0	0	0	2
OG0019799	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019800	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019801	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019802	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019803	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019804	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019805	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019806	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019807	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019808	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019809	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019810	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019811	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019812	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019813	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019814	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019815	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019816	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019817	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019818	0	1	0	1	0	0	0	0	0	0	0	0	2
OG0019819	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019820	0	1	0	0	0	0	0	1	0	0	0	0	2
OG0019821	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019822	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019823	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019824	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019825	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019826	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019827	0	1	0	0	0	0	0	0	0	0	0	1	2
OG0019828	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019829	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019830	0	1	0	0	0	0	0	0	1	0	0	0	2
OG0019831	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019832	0	1	0	0	0	0	1	0	0	0	0	0	2
OG0019833	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019834	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019835	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019836	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019837	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019838	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019839	0	1	0	1	0	0	0	0	0	0	0	0	2
OG0019840	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019841	0	1	0	0	1	0	0	0	0	0	0	0	2
OG0019842	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019843	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019844	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019845	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019846	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019847	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019848	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019849	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019850	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019851	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019852	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019853	0	1	0	0	0	1	0	0	0	0	0	0	2
OG0019854	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019855	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019856	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019857	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019858	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019859	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019860	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019861	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019862	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019863	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019864	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019865	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019866	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019867	0	1	0	0	0	0	0	0	0	0	0	1	2
OG0019868	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019869	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019870	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019871	0	1	0	0	0	0	0	0	1	0	0	0	2
OG0019872	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019873	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019874	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019875	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019876	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019877	0	1	0	0	0	0	0	1	0	0	0	0	2
OG0019878	0	1	1	0	0	0	0	0	0	0	0	0	2
OG0019879	0	1	1	0	0	0	0	0	0	0	0	0	2
OG0019880	0	1	0	0	0	0	0	0	1	0	0	0	2
OG0019881	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019882	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019883	0	1	0	0	0	0	1	0	0	0	0	0	2
OG0019884	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019885	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019886	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019887	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019888	0	1	0	0	0	0	0	0	0	1	0	0	2
OG0019889	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019890	0	1	0	0	0	0	0	0	1	0	0	0	2
OG0019891	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019892	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019893	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019894	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019895	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019896	0	1	1	0	0	0	0	0	0	0	0	0	2
OG0019897	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019898	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019899	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019900	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019901	0	1	0	0	0	1	0	0	0	0	0	0	2
OG0019902	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019903	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019904	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019905	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019906	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019907	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019908	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019909	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019910	0	1	0	0	0	1	0	0	0	0	0	0	2
OG0019911	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019912	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019913	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019914	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019915	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019916	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019917	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019918	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019919	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019920	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019921	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019922	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019923	0	1	1	0	0	0	0	0	0	0	0	0	2
OG0019924	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019925	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019926	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019927	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019928	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019929	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019930	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019931	0	1	1	0	0	0	0	0	0	0	0	0	2
OG0019932	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019933	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019934	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019935	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019936	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019937	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019938	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019939	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019940	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019941	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019942	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019943	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019944	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019945	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019946	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019947	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019948	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019949	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019950	0	1	1	0	0	0	0	0	0	0	0	0	2
OG0019951	0	1	0	0	0	0	0	0	0	0	1	0	2
OG0019952	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019953	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019954	0	1	0	1	0	0	0	0	0	0	0	0	2
OG0019955	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019956	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019957	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019958	0	1	0	0	0	0	0	1	0	0	0	0	2
OG0019959	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019960	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019961	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019962	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019963	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019964	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019965	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019966	0	1	0	0	0	0	0	0	0	0	1	0	2
OG0019967	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019968	0	1	0	0	1	0	0	0	0	0	0	0	2
OG0019969	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019970	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019971	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019972	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019973	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019974	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019975	0	2	0	0	0	0	0	0	0	0	0	0	2
OG0019976	0	2	0	0	0	0	0	0	0	0	0	0	2
